weight,height ,class,class name
81.509,153.61,0,bespoke
75.414,189.15,0,bespoke
82.368,185.07,0,bespoke
62.219,148.04,0,bespoke
64.891,184.71,0,bespoke
101.4,175.04,0,bespoke
101.47,197.68,0,bespoke
61.385,167.74,0,bespoke
133.64,166.12,0,bespoke
50.341,173.07,0,bespoke
64.164,198.67,0,bespoke
93.284,157.69,0,bespoke
117.13,151.97,0,bespoke
58.875,173.35,0,bespoke
133.45,183.45,0,bespoke
85.085,140.33,0,bespoke
50.367,159.37,0,bespoke
109.05,140.66,0,bespoke
71.582,155.68,0,bespoke
119.11,164.46,0,bespoke
136.47,145.47,0,bespoke
110.38,138.89,0,bespoke
92.35,163.92,0,bespoke
54.408,153.54,0,bespoke
72.336,147.95,0,bespoke
96.121,168.14,0,bespoke
46.076,136.27,0,bespoke
71.87,188.96,0,bespoke
101.01,148.03,0,bespoke
61.345,162.73,0,bespoke
61.159,182.65,0,bespoke
109.25,169.24,0,bespoke
99.111,152.5,0,bespoke
97.409,184.91,0,bespoke
136.91,197.04,0,bespoke
104.7,142.65,0,bespoke
75.832,136.62,0,bespoke
94.496,162.43,0,bespoke
127.17,139.18,0,bespoke
139.44,143.16,0,bespoke
124.66,141.01,0,bespoke
78.003,150.12,0,bespoke
116.19,148.73,0,bespoke
134.24,174.64,0,bespoke
108.47,160.64,0,bespoke
90.714,182.24,0,bespoke
72.185,197.48,0,bespoke
101.54,183.76,0,bespoke
76.959,140.12,0,bespoke
136.16,191.42,0,bespoke
86.997,158.58,0,bespoke
136.39,186.81,0,bespoke
109.26,186.12,0,bespoke
112.08,156.54,0,bespoke
135.98,196.75,0,bespoke
134.29,188.85,0,bespoke
124.21,175.89,0,bespoke
59.748,154.22,0,bespoke
123.89,175.11,0,bespoke
89.093,199.25,0,bespoke
73.375,157.36,0,bespoke
94.714,150.58,0,bespoke
124,135.03,0,bespoke
96.218,194.1,0,bespoke
69.684,175.79,0,bespoke
78.634,186.1,0,bespoke
62.74,183.67,0,bespoke
78.312,175.1,0,bespoke
63.023,146.92,0,bespoke
124.39,189.83,0,bespoke
81.494,181.54,0,bespoke
45.902,177.37,0,bespoke
74.357,174.83,0,bespoke
124.49,191.8,0,bespoke
71.727,186.52,0,bespoke
119.23,182.09,0,bespoke
95.494,161.6,0,bespoke
59.622,199.85,0,bespoke
94.899,175.55,0,bespoke
71.908,157.96,0,bespoke
112.91,146.88,0,bespoke
114.77,155.86,0,bespoke
87.715,151.61,0,bespoke
62.297,196.17,0,bespoke
57.876,193.04,0,bespoke
70.913,199.22,0,bespoke
105.39,196.91,0,bespoke
121.59,191.82,0,bespoke
108.45,145.55,0,bespoke
72.226,144.53,0,bespoke
58.532,177.24,0,bespoke
68.358,186.36,0,bespoke
110.73,139.7,0,bespoke
51.816,150.89,0,bespoke
92.373,135.7,0,bespoke
138.67,150.12,0,bespoke
130.97,151.57,0,bespoke
99.645,194.29,0,bespoke
117.82,158.89,0,bespoke
115.94,137.47,0,bespoke
111.06,177.3,0,bespoke
109.35,188.06,0,bespoke
71.828,140.44,0,bespoke
100.28,135.75,0,bespoke
103.79,158.76,0,bespoke
122.35,161.83,0,bespoke
46.519,162.04,0,bespoke
65.363,165.12,0,bespoke
138.85,165.29,0,bespoke
122.65,170.63,0,bespoke
105.05,169.62,0,bespoke
109.8,168,0,bespoke
121.78,185.77,0,bespoke
71.568,153.85,0,bespoke
108.17,170.78,0,bespoke
47.786,172.35,0,bespoke
96.716,148.25,0,bespoke
95.252,171.09,0,bespoke
127.95,148.92,0,bespoke
62.823,170.7,0,bespoke
133.49,139.54,0,bespoke
137.75,190.93,0,bespoke
76.464,148.54,0,bespoke
104.25,150.51,0,bespoke
95.071,159.74,0,bespoke
88.613,153.68,0,bespoke
79.064,183.78,0,bespoke
76.756,155.73,0,bespoke
52.904,141.98,0,bespoke
82.088,187.4,0,bespoke
67.738,151.38,0,bespoke
91.196,167.75,0,bespoke
111.51,137.59,0,bespoke
58.041,175.57,0,bespoke
123.51,160.18,0,bespoke
133.36,155.04,0,bespoke
123.73,156.58,0,bespoke
91.071,195.55,0,bespoke
107.68,165.42,0,bespoke
88.358,135,0,bespoke
84.754,182.18,0,bespoke
48.258,160.97,0,bespoke
133.05,136.49,0,bespoke
49.121,176.45,0,bespoke
90.226,163.56,0,bespoke
81.646,173.46,0,bespoke
95.736,175.17,0,bespoke
139.83,164.52,0,bespoke
130.74,138.19,0,bespoke
46.402,181.78,0,bespoke
119.15,183.11,0,bespoke
91.102,161.31,0,bespoke
82.071,138.34,0,bespoke
123.19,196.62,0,bespoke
128.07,192.03,0,bespoke
139.84,188.8,0,bespoke
63.588,164.16,0,bespoke
127.65,192.49,0,bespoke
74.212,190.49,0,bespoke
84.067,177.1,0,bespoke
122.55,167.94,0,bespoke
79.984,139.94,0,bespoke
85.49,158.56,0,bespoke
53.666,150.02,0,bespoke
108.41,190.91,0,bespoke
114.47,176.24,0,bespoke
73.578,182.54,0,bespoke
77.11,145.16,0,bespoke
114.76,196.73,0,bespoke
138.62,161.03,0,bespoke
111.38,174.74,0,bespoke
53.544,186.9,0,bespoke
89.72,179.61,0,bespoke
105.36,135,0,bespoke
94.901,167.67,0,bespoke
58.427,199.07,0,bespoke
71.174,135.46,0,bespoke
138.77,137.66,0,bespoke
120.52,141.72,0,bespoke
133.67,174.22,0,bespoke
78.095,138,0,bespoke
64.868,162.42,0,bespoke
109.63,158.13,0,bespoke
78.765,180.35,0,bespoke
86.645,158.59,0,bespoke
131.33,156.1,0,bespoke
124.19,179.04,0,bespoke
82.181,172.91,0,bespoke
114.73,150.63,0,bespoke
72.613,159.37,0,bespoke
72.753,148.31,0,bespoke
73.196,151.81,0,bespoke
47.36,190.08,0,bespoke
132.19,162.76,0,bespoke
110.17,177.7,0,bespoke
67.256,169.53,0,bespoke
92.249,195.91,0,bespoke
120.11,156.67,0,bespoke
81.122,158.46,0,bespoke
65.765,183.52,0,bespoke
113.65,191.16,0,bespoke
118.42,136.43,0,bespoke
110.86,190.22,0,bespoke
103.87,187.5,0,bespoke
117.42,170.28,0,bespoke
93.591,163.2,0,bespoke
76.294,174.16,0,bespoke
45.128,156.78,0,bespoke
100.16,185.58,0,bespoke
61.325,141.29,0,bespoke
63.516,164.38,0,bespoke
59.281,184.53,0,bespoke
93.015,175.68,0,bespoke
46.652,135.1,0,bespoke
89.765,136.12,0,bespoke
49.377,164.7,0,bespoke
87.015,149.4,0,bespoke
60.538,159.14,0,bespoke
99.349,163.68,0,bespoke
122.74,138.94,0,bespoke
53.107,158.66,0,bespoke
67.119,159.5,0,bespoke
68.374,154.58,0,bespoke
78.434,194.7,0,bespoke
83.863,166.03,0,bespoke
55.853,146.73,0,bespoke
83.685,154.31,0,bespoke
109.21,188.9,0,bespoke
96.587,175.18,0,bespoke
78.927,178.13,0,bespoke
107.85,175.05,0,bespoke
109.48,151.98,0,bespoke
57.498,191.71,0,bespoke
86.764,135.35,0,bespoke
134.03,158.74,0,bespoke
99.171,173.48,0,bespoke
99.876,195.11,0,bespoke
117.64,164.77,0,bespoke
68.46,162.57,0,bespoke
110.92,177.57,0,bespoke
73.012,184.68,0,bespoke
99.217,159.68,0,bespoke
105.31,164.51,0,bespoke
82.895,176.85,0,bespoke
68.644,182.79,0,bespoke
133.86,176.2,0,bespoke
87.646,185.89,0,bespoke
95.519,137.24,0,bespoke
105.31,141.56,0,bespoke
108.47,137.71,0,bespoke
86.706,145.43,0,bespoke
61.434,189.28,0,bespoke
110.97,171.36,0,bespoke
132.87,146.18,0,bespoke
80.208,196.02,0,bespoke
105.68,170.24,0,bespoke
129.52,188.97,0,bespoke
90.88,155.63,0,bespoke
104.83,150.13,0,bespoke
89.177,180.63,0,bespoke
55.371,168.79,0,bespoke
55.746,153.6,0,bespoke
55.25,136.8,0,bespoke
87.344,144.93,0,bespoke
134.19,185.95,0,bespoke
105.21,168.72,0,bespoke
133.32,162.09,0,bespoke
50.973,142.06,0,bespoke
74.159,176.04,0,bespoke
135.23,143.24,0,bespoke
45.985,172.74,0,bespoke
60.944,146.99,0,bespoke
116.75,167.17,0,bespoke
124.21,156.8,0,bespoke
102.56,148.45,0,bespoke
94.202,141.84,0,bespoke
134.57,144.99,0,bespoke
115.41,191.77,0,bespoke
111.6,182.08,0,bespoke
115.75,135.23,0,bespoke
128.01,187.68,0,bespoke
136.59,150.97,0,bespoke
138.28,192.59,0,bespoke
132.27,189.55,0,bespoke
71.931,158.11,0,bespoke
50.569,155.49,0,bespoke
122.99,145.02,0,bespoke
62.055,160.25,0,bespoke
48.318,154.85,0,bespoke
118.28,188.38,0,bespoke
96.35,153.19,0,bespoke
76.496,190.34,0,bespoke
99.931,147.69,0,bespoke
126.18,158.08,0,bespoke
106.03,157.49,0,bespoke
84.91,173.07,0,bespoke
96.862,164.66,0,bespoke
62.318,137.5,0,bespoke
67.446,159.7,0,bespoke
64.514,170.52,0,bespoke
69.67,139.44,0,bespoke
134.55,148.86,0,bespoke
105.95,185.17,0,bespoke
123.76,175.97,0,bespoke
81.932,187.57,0,bespoke
60.999,136.4,0,bespoke
115.31,135.76,0,bespoke
127.92,160.92,0,bespoke
78.775,148.63,0,bespoke
61.989,173.21,0,bespoke
139.66,188.48,0,bespoke
136.12,183.69,0,bespoke
59.82,195.39,0,bespoke
133.25,169.1,0,bespoke
85.335,170.01,0,bespoke
66.193,178.37,0,bespoke
57.958,191.63,0,bespoke
69.717,146.79,0,bespoke
96.724,180.44,0,bespoke
52.81,147.28,0,bespoke
101.82,147.99,0,bespoke
47.773,185.11,0,bespoke
88.216,169.44,0,bespoke
76.587,135.31,0,bespoke
134.65,197.1,0,bespoke
73.795,192.02,0,bespoke
85.681,191.7,0,bespoke
107.8,167.11,0,bespoke
81.203,169.52,0,bespoke
57.936,137.1,0,bespoke
54.18,183.76,0,bespoke
73.99,184.29,0,bespoke
123.27,172.93,0,bespoke
104.59,159.06,0,bespoke
64.564,166.98,0,bespoke
138.12,169.27,0,bespoke
86.589,164.17,0,bespoke
124.34,144.26,0,bespoke
96.222,177.43,0,bespoke
47.387,178.85,0,bespoke
45.648,183.73,0,bespoke
119.68,154.89,0,bespoke
87.502,187.28,0,bespoke
72.43,154.5,0,bespoke
127,152.82,0,bespoke
107.34,152.58,0,bespoke
72.046,184.63,0,bespoke
106.23,155.71,0,bespoke
70.04,158.21,0,bespoke
61.604,178.91,0,bespoke
80.019,137.18,0,bespoke
96.067,144.75,0,bespoke
133.01,162.4,0,bespoke
116.17,148.84,0,bespoke
59.035,184.4,0,bespoke
45.274,176.81,0,bespoke
57.066,189.58,0,bespoke
132.11,148.51,0,bespoke
108.85,163.49,0,bespoke
55.81,182.59,0,bespoke
136.22,141.81,0,bespoke
56.341,163.9,0,bespoke
91.779,166.89,0,bespoke
79.325,180.14,0,bespoke
89.65,195.5,0,bespoke
50.584,145.08,0,bespoke
76.351,138.42,0,bespoke
70.129,174.56,0,bespoke
68.362,150.79,0,bespoke
135.03,171.29,0,bespoke
48.082,179.1,0,bespoke
131.08,165.32,0,bespoke
80.007,177.8,0,bespoke
107.94,187.54,0,bespoke
135.59,190.67,0,bespoke
53.942,181.21,0,bespoke
110.1,152.12,0,bespoke
84.182,154.25,0,bespoke
55.62,147.08,0,bespoke
91.724,173.96,0,bespoke
88.847,185.59,0,bespoke
128.32,141.22,0,bespoke
107.72,161.65,0,bespoke
71.407,176.03,0,bespoke
107.43,184.75,0,bespoke
106.31,168.51,0,bespoke
130.24,138.04,0,bespoke
128.82,163.64,0,bespoke
76.841,185.78,0,bespoke
85.565,199.42,0,bespoke
121.36,190.2,0,bespoke
132.69,138.9,0,bespoke
127.34,184.84,0,bespoke
92.467,182.12,0,bespoke
100.53,184.05,0,bespoke
132.85,148.09,0,bespoke
60.781,156.05,0,bespoke
80.564,173.81,0,bespoke
69.644,198.51,0,bespoke
123.9,164.34,0,bespoke
51.667,167.26,0,bespoke
71.698,198.16,0,bespoke
97.729,184.6,0,bespoke
103.8,198.68,0,bespoke
83.93,148.18,0,bespoke
69.551,137.06,0,bespoke
84.591,145.28,0,bespoke
81.295,181.78,0,bespoke
54.152,185.52,0,bespoke
57.472,176.92,0,bespoke
102.94,156.97,0,bespoke
107.34,177.55,0,bespoke
124.89,137.97,0,bespoke
92.483,191.39,0,bespoke
74.184,141.69,0,bespoke
61.128,196.55,0,bespoke
49.633,159.67,0,bespoke
66.453,143.74,0,bespoke
79.862,155.34,0,bespoke
98.945,193.41,0,bespoke
99.123,185.75,0,bespoke
118.98,147.55,0,bespoke
101.07,146.31,0,bespoke
55.513,193.07,0,bespoke
105.86,185.1,0,bespoke
51.842,186.49,0,bespoke
79.755,148.88,0,bespoke
72.294,147.57,0,bespoke
115.44,177.04,0,bespoke
51.364,142.23,0,bespoke
116.93,167.88,0,bespoke
67.868,179.52,0,bespoke
66.936,145.21,0,bespoke
46.139,159.27,0,bespoke
57.585,187.54,0,bespoke
64.892,194.11,0,bespoke
65.347,145.44,0,bespoke
131.05,182.97,0,bespoke
71.388,171.12,0,bespoke
54.225,147.21,0,bespoke
119.37,179.85,0,bespoke
108.41,154.49,0,bespoke
103.2,176.1,0,bespoke
77.66,150.33,0,bespoke
110.58,166.81,0,bespoke
67.188,184.29,0,bespoke
74.263,175.31,0,bespoke
78.944,151.11,0,bespoke
65.586,177.46,0,bespoke
109.34,156.5,0,bespoke
114.92,142.75,0,bespoke
45.952,177.7,0,bespoke
78.812,196.58,0,bespoke
67.796,189.68,0,bespoke
133.12,144.52,0,bespoke
117.48,179.69,0,bespoke
81.042,178.17,0,bespoke
110.17,168.18,0,bespoke
111.39,163.26,0,bespoke
101.09,159.93,0,bespoke
136.4,189.75,0,bespoke
119.23,151.3,0,bespoke
96.151,153.95,0,bespoke
53.943,171.46,0,bespoke
129.17,175.73,0,bespoke
69.462,164.23,0,bespoke
89.033,191.19,0,bespoke
76.426,197.01,0,bespoke
116.89,188.07,0,bespoke
121.27,181.8,0,bespoke
121.3,142.93,0,bespoke
128.28,140.39,0,bespoke
53.31,189.54,0,bespoke
108.45,157.79,0,bespoke
92.73,193.87,0,bespoke
76.878,172.56,0,bespoke
100.91,138.32,0,bespoke
78.434,149.02,0,bespoke
64.638,144.53,0,bespoke
69.905,162.06,0,bespoke
54.372,192.04,0,bespoke
59.256,141.04,0,bespoke
75.497,195.44,0,bespoke
101.47,195.83,0,bespoke
59.605,152.25,0,bespoke
50.949,137.32,0,bespoke
45.739,165.32,0,bespoke
118.55,172.98,0,bespoke
109.79,182.24,0,bespoke
56.448,156.68,0,bespoke
113.33,139.14,0,bespoke
60.376,192.96,0,bespoke
56.415,188.88,0,bespoke
109.71,159.24,0,bespoke
58.759,184.76,0,bespoke
50.494,163.43,0,bespoke
57.819,168.69,0,bespoke
46.404,171.41,0,bespoke
62.966,150.96,0,bespoke
51.732,143.34,0,bespoke
48.597,174.68,0,bespoke
74.248,174.88,0,bespoke
93.995,150.27,0,bespoke
82.384,190.74,0,bespoke
139.54,142.49,0,bespoke
86.762,192.36,0,bespoke
59.387,160.28,0,bespoke
118.91,154.49,0,bespoke
115.41,183.94,0,bespoke
53.326,152.24,0,bespoke
89.69,169.16,0,bespoke
72.819,149.9,0,bespoke
83.651,138.67,0,bespoke
85.873,188.81,0,bespoke
127.77,142.53,0,bespoke
112.19,170.22,0,bespoke
46.358,175.6,0,bespoke
47.335,135.02,0,bespoke
67.514,145.63,0,bespoke
101.84,135.62,0,bespoke
132.99,183.95,0,bespoke
76.769,180.74,0,bespoke
87.088,158.16,0,bespoke
54.418,178.58,0,bespoke
112.94,140.91,0,bespoke
113.56,188.47,0,bespoke
119.33,162.51,0,bespoke
134.49,141.6,0,bespoke
49.519,141.34,0,bespoke
121.03,141.91,0,bespoke
89.345,175.22,0,bespoke
71.518,148.06,0,bespoke
49.249,162.51,0,bespoke
119.82,187.59,0,bespoke
130.42,156.38,0,bespoke
118.69,152.77,0,bespoke
124.56,188.22,0,bespoke
77.72,148.42,0,bespoke
63.163,177.55,0,bespoke
80.952,172.44,0,bespoke
69.352,171.64,0,bespoke
47.039,155.45,0,bespoke
72.861,144.47,0,bespoke
67.84,143.46,0,bespoke
64.246,189.77,0,bespoke
78.081,165.85,0,bespoke
96.029,150.06,0,bespoke
56.81,185.77,0,bespoke
63.31,179.36,0,bespoke
91.419,145.48,0,bespoke
83.666,144.18,0,bespoke
114.82,178.47,0,bespoke
73.491,177.82,0,bespoke
121.68,176.85,0,bespoke
131.8,147.14,0,bespoke
117.69,188.44,0,bespoke
76.75,174.89,0,bespoke
113.34,195.59,0,bespoke
48.191,177.99,0,bespoke
103.48,151.2,0,bespoke
55.658,138.03,0,bespoke
49.807,137.41,0,bespoke
50.245,181.69,0,bespoke
47.491,150.82,0,bespoke
135.77,144.47,0,bespoke
94.895,137.86,0,bespoke
116.84,187.57,0,bespoke
101.03,189.65,0,bespoke
115.2,149.92,0,bespoke
75.345,183.61,0,bespoke
125.57,153.33,0,bespoke
91.896,156.99,0,bespoke
55.909,156.4,0,bespoke
122.17,139.33,0,bespoke
108.35,140.01,0,bespoke
81.269,167.16,0,bespoke
113.29,159.45,0,bespoke
84.77,162.08,0,bespoke
50.314,175.28,0,bespoke
100.57,178.13,0,bespoke
73.389,176.31,0,bespoke
83.908,157.11,0,bespoke
100.68,183.41,0,bespoke
74.984,180.21,0,bespoke
58.999,173.13,0,bespoke
139.2,192.38,0,bespoke
55.212,197.22,0,bespoke
76.754,190.91,0,bespoke
48.606,155.82,0,bespoke
132.63,178.13,0,bespoke
80.448,193.87,0,bespoke
138.97,179.55,0,bespoke
96.628,199.94,0,bespoke
98.515,167.46,0,bespoke
62.85,152.74,0,bespoke
65.472,180.07,0,bespoke
91.104,199.68,0,bespoke
65.853,148.67,0,bespoke
134,162.02,0,bespoke
71.374,145.53,0,bespoke
135.54,151.23,0,bespoke
122.42,160.59,0,bespoke
78.212,157.11,0,bespoke
47.053,195.35,0,bespoke
77.396,164.43,0,bespoke
81.518,169.23,0,bespoke
53.863,167.58,0,bespoke
137.08,187.67,0,bespoke
63.054,187.31,0,bespoke
60.639,142.66,0,bespoke
93.168,175.19,0,bespoke
93.283,185.23,0,bespoke
49.89,153.51,0,bespoke
79.866,152.49,0,bespoke
100.56,165.3,0,bespoke
139.5,159.13,0,bespoke
86.338,166.15,0,bespoke
111.12,163.48,0,bespoke
46.565,151.59,0,bespoke
59.491,144.17,0,bespoke
130.46,152.3,0,bespoke
49.406,157.65,0,bespoke
47.786,151.41,0,bespoke
99.572,136.15,0,bespoke
77.338,164.3,0,bespoke
65.834,193.8,0,bespoke
130.88,177.71,0,bespoke
109.89,144.32,0,bespoke
80.307,151.8,0,bespoke
83.106,186.43,0,bespoke
64.472,182.28,0,bespoke
67.581,188.5,0,bespoke
129.01,195.86,0,bespoke
132.52,147.43,0,bespoke
119.26,169.25,0,bespoke
67.982,153.24,0,bespoke
100.44,161.55,0,bespoke
64.176,150.59,0,bespoke
57.071,158.24,0,bespoke
110.33,145.68,0,bespoke
131.52,135.16,0,bespoke
116.34,161.43,0,bespoke
123.18,153.18,0,bespoke
66.386,146.52,0,bespoke
81.741,173.07,0,bespoke
84.775,181.9,0,bespoke
133.9,181.88,0,bespoke
55.028,168.06,0,bespoke
95.472,156.19,0,bespoke
104.01,164.56,0,bespoke
71.632,154.3,0,bespoke
63.787,179.4,0,bespoke
83.797,195.11,0,bespoke
79.447,153.96,0,bespoke
60.381,165.94,0,bespoke
129.88,160.45,0,bespoke
86.845,155.73,0,bespoke
108.68,161.01,0,bespoke
64.991,192.04,0,bespoke
89.759,196.96,0,bespoke
49.742,135.28,0,bespoke
92.113,174.09,0,bespoke
70.624,186.06,0,bespoke
110,176.5,0,bespoke
116.06,142.61,0,bespoke
82.206,181.18,0,bespoke
98.089,141.35,0,bespoke
114.56,173.01,0,bespoke
103.1,190.09,0,bespoke
100.22,150,0,bespoke
51.707,147.74,0,bespoke
80.553,137.46,0,bespoke
48.191,188.79,0,bespoke
83.584,136.84,0,bespoke
107.51,158.87,0,bespoke
99.648,146.36,0,bespoke
137.72,167.76,0,bespoke
86.956,167.24,0,bespoke
118.89,191.22,0,bespoke
99.099,172.12,0,bespoke
47.004,146.12,0,bespoke
93.666,194.04,0,bespoke
83.717,178.14,0,bespoke
65.885,167.67,0,bespoke
66.894,188.44,0,bespoke
86.662,153.7,0,bespoke
132.39,192.26,0,bespoke
75.309,169.54,0,bespoke
72.012,141.02,0,bespoke
79.559,166.43,0,bespoke
92.435,155.92,0,bespoke
122.28,170.3,0,bespoke
67.308,197.19,0,bespoke
47.115,158.89,0,bespoke
73.607,136.72,0,bespoke
73.316,183.07,0,bespoke
123.46,156.12,0,bespoke
57.958,178.24,0,bespoke
122.39,167.36,0,bespoke
126.8,190.75,0,bespoke
97.529,183.66,0,bespoke
46.76,160.86,0,bespoke
93.243,168.42,0,bespoke
112.8,172.94,0,bespoke
111.29,168.04,0,bespoke
129.88,182.7,0,bespoke
111.61,182.36,0,bespoke
134.04,147.62,0,bespoke
46.035,164.57,0,bespoke
122.88,168.71,0,bespoke
48.255,144.69,0,bespoke
94.035,185.83,0,bespoke
107.07,145.75,0,bespoke
116.64,167.19,0,bespoke
71.6,151.85,0,bespoke
102.29,175.41,0,bespoke
129.43,164.71,0,bespoke
106.11,151.6,0,bespoke
119.68,169.74,0,bespoke
91.658,140.96,0,bespoke
83.329,171.5,0,bespoke
128.36,190.39,0,bespoke
112.28,182.29,0,bespoke
123.52,170.02,0,bespoke
46.014,178.66,0,bespoke
54.078,190.94,0,bespoke
96.612,170.88,0,bespoke
126.34,194.19,0,bespoke
70.114,171.19,0,bespoke
118.68,190.79,0,bespoke
105.6,164.43,0,bespoke
113.88,145.44,0,bespoke
129.99,150.42,0,bespoke
117.96,174.76,0,bespoke
64.65,163.19,0,bespoke
49.114,174.47,0,bespoke
59.589,150.38,0,bespoke
113.24,195.68,0,bespoke
57.221,180.72,0,bespoke
65.975,178.92,0,bespoke
88.088,160.59,0,bespoke
89.2,177.09,0,bespoke
53.53,164.2,0,bespoke
93.139,199.35,0,bespoke
52.268,141.08,0,bespoke
60.82,165.44,0,bespoke
116.03,180.09,0,bespoke
76.784,196.22,0,bespoke
73.98,176.05,0,bespoke
122.79,175.11,0,bespoke
138.29,176.83,0,bespoke
137.05,144.85,0,bespoke
99.779,150.9,0,bespoke
67.181,170.76,0,bespoke
72.749,150.68,0,bespoke
109.01,167.76,0,bespoke
99.505,187.08,0,bespoke
63.972,178.13,0,bespoke
136.03,137.39,0,bespoke
76.935,148.52,0,bespoke
59.218,161.2,0,bespoke
76.196,194.69,0,bespoke
55.744,174.52,0,bespoke
118.33,149.19,0,bespoke
120.29,157.68,0,bespoke
100.77,152.41,0,bespoke
52.523,160.05,0,bespoke
63.326,192.09,0,bespoke
118.66,171.08,0,bespoke
78.572,156.12,0,bespoke
124.7,177.15,0,bespoke
57.719,174.68,0,bespoke
111.32,140.78,0,bespoke
63.083,158.84,0,bespoke
82.697,196.1,0,bespoke
77.2,194.98,0,bespoke
132.66,151.96,0,bespoke
124.65,152.2,0,bespoke
104.8,185.72,0,bespoke
127.22,161.12,0,bespoke
65.548,192.62,0,bespoke
51.165,164.39,0,bespoke
109.41,167.3,0,bespoke
95.836,159.24,0,bespoke
94.148,159.81,0,bespoke
69.293,164.78,0,bespoke
126.02,181.66,0,bespoke
123.2,182.45,0,bespoke
46.574,156.85,0,bespoke
90.097,165.18,0,bespoke
134.69,159.55,0,bespoke
88.569,139.16,0,bespoke
125.75,198.88,0,bespoke
95.877,173.76,0,bespoke
86.24,164.26,0,bespoke
47.321,198.18,0,bespoke
92.914,179.76,0,bespoke
128.27,166.72,0,bespoke
131.28,158.23,0,bespoke
72.094,163.05,0,bespoke
57.607,148.4,0,bespoke
45.013,170.42,0,bespoke
75.206,197.24,0,bespoke
95.36,147.16,0,bespoke
123.77,185.06,0,bespoke
108.99,189.43,0,bespoke
131.74,194.04,0,bespoke
116.83,175.99,0,bespoke
61.009,173.58,0,bespoke
136.58,185.22,0,bespoke
78.085,152.75,0,bespoke
101.86,135.54,0,bespoke
114.48,152.45,0,bespoke
127.73,169.7,0,bespoke
76.673,149.63,0,bespoke
88.989,194.31,0,bespoke
60.854,142.33,0,bespoke
89.307,152.31,0,bespoke
88.355,166.19,0,bespoke
57.143,177.96,0,bespoke
105.79,189.34,0,bespoke
130.17,176.26,0,bespoke
85.606,187.44,0,bespoke
61.705,172.21,0,bespoke
73.015,166.96,0,bespoke
50.58,187.1,0,bespoke
50.716,163.67,0,bespoke
47.533,138.18,0,bespoke
97.294,199.18,0,bespoke
98.49,183.7,0,bespoke
73.937,172.61,0,bespoke
116.68,156.72,0,bespoke
108.75,173.57,0,bespoke
134.28,193.61,0,bespoke
91.09,189.79,0,bespoke
94.218,191.45,0,bespoke
119.97,141.74,0,bespoke
99.261,186.18,0,bespoke
117.82,161.39,0,bespoke
132.42,154.95,0,bespoke
64.979,136.72,0,bespoke
102.77,181.18,0,bespoke
89.244,189.84,0,bespoke
103.59,138.24,0,bespoke
64.294,150.97,0,bespoke
109.37,196.76,0,bespoke
46.645,142.16,0,bespoke
66.528,197.27,0,bespoke
131.87,157.45,0,bespoke
118,192.23,0,bespoke
95.665,152.94,0,bespoke
51.496,181.44,0,bespoke
63.961,138.23,0,bespoke
46.142,141.97,0,bespoke
136.82,190.83,0,bespoke
124.06,162.58,0,bespoke
87.304,171.56,0,bespoke
139.1,182.63,0,bespoke
120.46,197.46,0,bespoke
91.418,138.84,0,bespoke
57.406,142.77,0,bespoke
65.163,143.5,0,bespoke
123.96,187.18,0,bespoke
75.76,145.41,0,bespoke
115.18,169.16,0,bespoke
60.188,181.06,0,bespoke
114.49,199.38,0,bespoke
50.101,174.68,0,bespoke
112.87,153.95,0,bespoke
56.565,170.81,0,bespoke
138.48,170.15,0,bespoke
101.34,193.53,0,bespoke
70.607,139.61,0,bespoke
86.04,198.94,0,bespoke
133.4,193.87,0,bespoke
93.249,196.03,0,bespoke
51.089,178.67,0,bespoke
107.62,182.23,0,bespoke
87.671,141.07,0,bespoke
58.981,143.81,0,bespoke
118.65,187.69,0,bespoke
95.47,189.94,0,bespoke
53.35,141.69,0,bespoke
130.54,184.13,0,bespoke
127.47,155.88,0,bespoke
50.348,150.49,0,bespoke
105.81,189.57,0,bespoke
129.48,162.39,0,bespoke
78.034,177.9,0,bespoke
108.34,137.33,0,bespoke
88.174,183.15,0,bespoke
87.453,199.84,0,bespoke
46.618,159.97,0,bespoke
126.83,169.4,0,bespoke
134.09,185.97,0,bespoke
90.484,145.54,0,bespoke
99.134,193.59,0,bespoke
139.32,155.17,0,bespoke
83.393,179.16,0,bespoke
65.885,164.85,0,bespoke
127.32,178.17,0,bespoke
110.46,179.39,0,bespoke
61.29,150.75,0,bespoke
45.857,170.34,0,bespoke
61.062,145.67,0,bespoke
64.607,193.93,0,bespoke
130.65,172.23,0,bespoke
112.37,189.94,0,bespoke
57.533,198.42,0,bespoke
85.394,186.76,0,bespoke
107.84,171.02,0,bespoke
75.626,191.75,0,bespoke
101.76,152.39,0,bespoke
65.011,196.17,0,bespoke
63.014,199.37,0,bespoke
64.79,194.63,0,bespoke
112.77,137.42,0,bespoke
69.006,173.09,0,bespoke
70.651,162.37,0,bespoke
90.767,137.96,0,bespoke
65.964,195.14,0,bespoke
78.693,183.84,0,bespoke
105.58,138.93,0,bespoke
116.23,181.94,0,bespoke
91.78,153.61,0,bespoke
103.65,197.69,0,bespoke
75.348,144.71,0,bespoke
73.737,173.82,0,bespoke
58.47,165.24,0,bespoke
125.21,161.74,0,bespoke
72.375,192.23,0,bespoke
131.34,149.62,0,bespoke
55.755,170.29,0,bespoke
